Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.casamarianella.org,74-2377341,https://www.facebook.com/Casa-Marianella-254892594581718/,Casa Marianella,"821 Gunter St,Austin, Texas 78702",https://twitter.com/CasaMarianella1,512-385-5571,info@casamarianella.org,https://www.instagram.com/casamarianella/
www.bgcgeorgetown.org,26-2916822,https://www.facebook.com/georgetownbgctx/,Boys & Girls Club of Georgetown,"1200 West 17th Street,Georgetown, Texas 78626",,512-868-3700,danstee@bgctx.org,
www.centerforchildprotection.org,74-2562585,https://www.facebook.com/center4childprotection,Center for Child Protection,"8509 FM 969, Bldg. 2,Austin,  78724",https://www.twitter.com/traviscoccp,512-472-1164,kmorris@centerforchildprotection.org,https://www.instagram.com/traviscoccp/
www.carryinghope.com,81-2799960,https://www.facebook.com/carryinghopeaustin,Carrying Hope,"9600 Escarpment Blvd.,Austin,  78749",,713-293-2599,info@carryinghope.com,https://www.instagram.com/carryinghope
www.caritasofaustin.org,74-1909670,https://www.facebook.com/caritasofaustin,Caritas of Austin,"611 Neches Street,Austin, Texas 78701",https://www.twitter.com/caritasofaustin,512-646-1265,ldickson@caritasofaustin.org,
www.careboxprogram.org,45-2670870,https://www.facebook.com/careboxprogram,CareBOX Program,"5555 N. Lamar Blvd. L-123,Austin,  78751",https://www.twitter.com/careboxprogram,512-296-2180,Lisa@careboxprogram.org,https://www.instagram.com/careboxprogram/
www.carecommunities.org,74-2845698,https://www.facebook.com/thecarecommunities?ref=hl,Care Communities ,"314 E. Highland Mall Blvd.,Austin, Texas 78752",https://twitter.com/carecommunitytx,512-459-5883,mary@carecommunities.org,
www.casawilco.org,26-4371605,https://www.facebook.com/casawctx,CASA of Williamson County,"P.O. Box 1904,Georgetown,  78627",https://www.twitter.com/casawilco,512-868-2822,casa@casawilco.org,
www.capitolschool.com,74-2576769,https://www.facebook.com/capitolschoolofaustin,Capitol School of Austin,"2011 W KOENIG LN,Austin, Texas 78756-1131",,512-467-7006,robh@capitolschool.com,
www.capitalcityvillage.org,27-0539952,https://www.facebook.com/Capital.City.Village,Capital City Village,"8403 Shoal Creek Blvd,Austin, Texas 78757",https://twitter.com/CapCityVillage,512-524-2709,tferguson@capitalcityvillage.org,
www.capitalareadentalfoundation.org/,26-0776533,https://www.facebook.com/CADFTX,Capital Area Dental Foundation,"401 W. 15th St., Ste 695,Austin, Texas 78701",https://www.twitter.com/TXCADF,512-992-1217,aspiro40@gmail.com,
www.bluebonnetequine.org,84-1673775,https://www.facebook.com/BluebonnetEquineHumaneSociety,Bluebonnet Equine Humane Society,"PO Box 632,College Station,  76655",https://twitter.com/bluebonnetehs,888-542-5163,jenn@bluebonnetequine.org,
blantonmuseum.org/,74-1587488,https://www.facebook.com/blantonmuseumofart,Blanton Museum of Art,"200 E. Martin Luther King Jr. Blvd.,Austin, Texas 78712",https://twitter.com/blantonmuseum,512-232-4270,sophia.sherman@blantonmuseum.org,https://www.instagram.com/blantonmuseum
www.bikeaustin.org,74-2225661,https://www.facebook.com/bikeaustin,Bike Austin Education Fund,"1000 Brazos Street,Austin,  78701",https://twitter.com/bikeaustin,512-587-8136,mercedes@bikeaustin.org,
www.bluedogrescue.com,74-2988860,https://www.facebook.com/bluedogrescue/,Blue Dog Rescue,"2541 S. IH 35 #200-328,Round Rock,  78664",https://twitter.com/BlueDogRescue,512-917-9080,karyn@bluedogrescue.com,https://www.instagram.com/bluedogrescue/
www.boneshaker.org,45-2961276,https://www.facebook.com/BoneshakerProject,Boneshaker Project,"301 Congress Ave., Suite 1250,Austin, Texas 78701",https://twitter.com/Boneshaker_proj,512-981-8447,info@boneshaker.org,https://www.instagram.com/boneshaker_project/
beyondthegrade.org,47-2438924,https://www.facebook.com/beyondthegrade,Beyond the Grade,"4607 Raintree Blvd,Austin,  78745",https://twitter.com/BeyondGrade,512-484-0829,info@beyondthegrade.org,https://www.instagram.com/beyondthegrade/
bigmedium.org,26-1347501,https://www.facebook.com/bigmedium,Big Medium,"916 Springdale Rd, Bldg 2, #101,Austin, Texas 78702",https://twitter.com/bigmedium,512-939-6665,gentry@bigmedium.org,
biglovecancercare.org,20-8516221,https://www.facebook.com/BigLoveCancerCare,BIG Love Cancer Care,"PO Box 90818,Austin,  78709",https://twitter.com/BigLoveCancer,830-377-5850,jessica@biglovecancercare.org,
www.bestowbalance.org,46-4540534,https://www.facebook.com/bestowbalance/,Bestow Balance,",  ",https://twitter.com/bestowbalance,512-215-8727,kathy.dupuy@balancedancestudios.com,
www.bigmentoring.org,74-1678586,https://www.facebook.com/bigmentoring,Big Brothers Big Sisters of Central Texas,"PO BOX 4555,Austin,  78765-4555",https://twitter.com/bigmentoring,512-807-3609,lportley@bigmentoring.org,
batcon.org,74-2553144,https://www.facebook.com/BatCon/?fref=ts,Bat Conservation International,"500 N Capital of Texas Hwy,Austin, Texas 78746",https://twitter.com/BatConIntl?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,512-327-9721,jgiacona@batcon.org,
www.bcltrt.org,454463754,https://www.facebook.com/bcltrt/?fref=ts,Bastrop County Long Term Recovery Team,"P.O. Box 1975,Bastrop,  78602",https://twitter.com/BCLTRT,512-521-3001,info@bcltrt.org,
www.austinsymphony.org,74-6000068,https://www.facebook.com/austinsymphonyorchestra,"Austin Symphony Orchestra Society, Inc.","1101 Red River St.,Austin,  78701",https://twitter.com/AustinSymphony,512-476-6064,twaldman@austinsymphony.org,
www.ashvolunteers.org,74-1601222,https://www.facebook.com/Volunteer-Services-Council-124539377594429/?ref=hl,Austin State Hospital Volunteer Services Council,"4110 Guadalupe Street, Building 631,Austin, Texas 78751",,512-419-2333,cindy.reed@dshs.state.tx.us,
www.beyondbatten.org,26-3223661,https://www.facebook.com/BeyondBatten,Beyond Batten Disease Foundation,"P.O. Box 50221,Austin,  78763",https://www.twitter.com/BeyondBatten,512-275-2600,info@beyondbatten.org,https://www.instagram.com/beyondbatten/
www.austinspeechlabs.org,26-2137242,https://www.facebook.com/austinspeechlabs/,Austin Speech Labs,"7800 Shoal Creek Blvd.,Austin,  78757",https://twitter.com/austinspeechlab,512-992-0575,staff@austinspeechlabs.org,https://www.instagram.com/austinspeechlabs/
www.austinsymphonicband.org,74-2319685,https://www.facebook.com/atxsymphonicband,Austin Symphonic Band,"PO Box 6472,Austin,  78762",https://www.twitter.com/AustinSymphBand,512-956-7420,busmgr@austinsymphonicband.org,https://www.instagram.com/atxsymphonicband
"www.sister-cities.org/interactive-map/austin,%20texas",74-2965068,https://www.facebook.com/Austin-Sister-Cities-International-1449295485380849/,Austin Sister Cities International,",  ",https:// twitter.com/sistercitiesatx,512-673-6887,bclabby@stedwards.edu,https://www.instagram.com/sistercitiesatx/?hl=en
www.bwsfund.org,74-1934031,https://www.facebook.com/Bess-Whitehead-Scott-429441070467855/,Bess Whitehead Scott Scholarship Fund,"4315 Guadalupe St. #300,Austin, Texas 78751",,512-476-1616,BWSfund@gmail.com,
www.austinsiameserescue.org,26-0895479,https://www.facebook.com/AustinSiameseRescue,Austin Siamese Rescue,"P. O. Box 13474,Austin,  78711-3474",https://twitter.com/adoptasiamese,512-354-7875,loveasiamese@yahoo.com,
www.austinsteamtrain.org,74-2553832,https://www.facebook.com/austinsteamtrain,Austin Steam Train Association,"401 East Whitestone Blvd,Cedar Park, Texas 78613",https://twitter.com/austinsteam,512-477-8468,director@austinsteamtrain.org,
www.austinsmiles.org,74-2479196,https://www.facebook.com/pages/Austin-Smiles-The-Austin-Plastic-Surgery-Foundation/99292149247?ref=hl,Austin Smiles,"9415 Burnet Rd. ,Austin,  78758",https://twitter.com/AustinSmilesTX,512-451-9300,natalie@austinsmiles.org,
austinrecers.org,74-2536799,,Austin River City Rec'ers,"7301 Sir Gawain ,Austin, Texas 78745",,512-659-4337,fesman00@gmail.com,
www.austinshakespeare.org,74-2420367,https://www.facebook.com/austinshakespeare,Austin Shakespeare,"P.O. Box 4589,Austin,  78765",https://twitter.com/austinshakes,512-470-4505,alex@austinshakespeare.org,
www.jfonaustin.org,46-2866798,https://www.facebook.com/jfonaustin/,Austin Region Justice for Our Neighbors,"2105 Parker Lane,Austin,  78741",https://twitter.com/JFONAustin,512-270-9883,clinic@jfonaustin.org,https://www.instagram.com/justiceforourneighbors/
www.austinrecovery.org,74-1609108,https://www.facebook.com/austinrecovery,Austin Recovery,"4201 S. Congress Ave.,Austin, Texas 78745",https://twitter.com/atxrecovery,512-697-8500,enguyen@austinrecovery.org,
www.austinlibrary.org,74-2778426,https://www.facebook.com/pages/Austin-Public-Library-Friends-Foundation/130370280325358,Austin Public Library Friends Foundation,"PO Box 13201,Austin,  78711",https://twitter.com/APLFF,512-542-0076,info@austinlibrary.org,
www.chorusaustin.org,23-7109916,https://www.facebook.com/ChorusAustin,Chorus Austin,"PO Box 204361,Austin,  78720",https://twitter.com/ChorusAustin,512-719-3300,office@chorusaustin.org,
www.champhearts.org,74-2938750,https://www.facebook.com/ChampHearts,Championship Hearts Foundation,"P.O. Box 141292,Austin,  78714-1292",https://twitter.com/ChampHearts,512-900-3243,info@champhearts.org,
austinfilmschool.org,36-4533347,https://www.facebook.com/AustinSchoolofFilm/?fref=ts,Austin School of Film @ Motion Media Arts Center ,"2200 Tillery Street,Austin, Texas 78723",https://twitter.com/AustinSoF,512-236-8877,donate@austinfilmschool.org,
www@sanmarcoscentro.org,59-3835816,https://www.facebook.com/CCHdSM/?fref=ts,Centro Cultural Hispano de San Marcos,"P.O. Box 1553,San Marcos,  78667",,512-878-0640,centro@sanmarcoscentro.org,
austin.chicktech.org,46-3780208,https://www.facebook.com/ChickTechAustin,ChickTech (Austin Chapter),"11000 Barns Tril,Austin, Texas 78754",https://twitter.com/ChickTechATX,512-277-5061,austin@chicktech.org,https://www.instagram.com/chicktechatx
www.childrensadvocacycenter.org,74-2633011,https://www.facebook.com/CACBastropLeeFayette/,"Children's Advocacy Center serving Bastrop, Lee and Fayette counties","1002 Chestnut St.,Bastrop, Texas 78602",https://twitter.com/CACBASTROP,512-321-6161,martacacbastrop@austin.rr.com,
centraltexastableofgrace.org,46-5500774,https://www.facebook.com/centraltexastableofgrace/,Central Texas Table of Grace,"PO Box 52,Round Rock,  78680",https://twitter.com/CTXTableOfGrace,541-390-1151,info@ctxtableofgrace.org,
www.theaustinschool.org,71-0994178,https://www.facebook.com/pages/ASPVA/62948389740,Austin School for the Performing and Visual Arts,"6612 Sitio del Rio Blvd.,Austin, Texas 78730",https://twitter.com/aspva,512-522-7782,cdecardenas@theaustinschool.org,
www.childinc.org,74-1722420,https://www.facebook.com/childinctraviscounty,Child Inc,"818 East 53rd Street,Austin, Texas 78751",https://twitter.com/ChildInc_TX,512-451-7361,emgray@childinc.org,
www.centraltexasspca.org,74-2497839,https://www.Facebook.com/Centraltexasspca,Central Texas SPCA,"909 S. Bagdad Road,Leander, Texas 78641",https://twitter.com/centraltxspca,512-260-7722,donate@CentralTexasSPCA.com,
www.centraltexaspigs.org,81-3728284,https://www.facebook.com/centraltexaspigrescue/,Central Texas Pig Rescue,"PO Box 1076,Smithville,  78957",,512-629-5123,info@centraltexaspigs.org,https://www.instagram.com/centraltexaspigrescue/
www.centraltexasfoodbank.org,74-2217350,https://www.facebook.com/CentralTexasFoodBank,Central Texas Food Bank,"6500 Metropolis Drive,Austin, Texas 78744",https://www.twitter.com/CTXFoodBank,512-684-2533,fpena@centraltexasfoodbank.org,https://www.instagram.com/CTXfoodbank/
www.job-seekers-network.org,45-5045641,https://www.facebook.com/pages/Austin-Job-Seekers-Network/190689674311312?fref=ts,Austin Job Seekers Network,"13492 Research Blvd.,Austin,  78750",https://twitter.com/AustinJSN,512-914-9844,craigfoster@job-seekers-network.org,
centraltexasfelinerescue.com,26-3536327,https://www.facebook.com/centraltexasfelinerescue,Central Texas Feline Rescue,"PO Box 6313,Round Rock,  78683",https://@CTXFelineRescue,512-789-3308,ebrumbaugh@outlook.com,https://air.g0.brumnau
www.ctdr.org,04-3733491,https://www.facebook.com/centraltexasdachshundrescue,Central Texas Dachshund Rescue,"7544 FM 1960 Road East #71,Humble,  77346",https://Twitter.com/@ctdr,832-233-2670,donations@ctdr.org,
www.austinjewishacademy.org,74-2572246,https://www.facebook.com/AustinJewishAcademy?fref=ts,Austin Jewish Academy,"7300 Hart Lane,Austin, Texas 78731",https://twitter.com/search?q=austin%20jewish%20academy&src=typd,512-735-8350,robin.littrell@austinjewishacademy.org,https://www.instagram.com/austinjewishacademy/?hl=en
www.austininternationalschool.org,74-2871730,https://www.facebook.com/AustinInternationalSchool,Austin International School,"4001 Adelphi Lane,Austin , Texas 78727",https://twitter.com/AustinExplorers,512-331-7806,april.oquinn@austininternationalschool.org,
www.cstnet.org,75-2872010,https://www.facebook.com/CSTNETorg,Center for Survivors of Torture,"9415 Burnet Road ,Austin, Texas 78758",https://twitter.com/CSTNETorg,512-358-4612,director@cstnet.org,
Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.chulaleague.org,20-3612448,https://facebook.com/chulaleagueaustin,Chula League,"PO Box 4283,Austin,  78765",https://twitter.com/chulaleague,512-963-0198,ann@chulaleague.org,
www.commongoodaustin.org,46-3688200,https://www.facebook.com/FreeStoreAustin?bookmark_t=page,Common Good Community Development,"6100 Berkman Drive,Austin, Texas 78723",https://twitter.com/FreeStoreAustin,512-615-2119,rachel@freestoreaustin.org,
www.collegehouses.org,74-1648710,https://www.facebook.com/collegehouses,College Houses,"1906 Pearl St.,Austin, Texas 78705",,512-476-5678,kim@collegehouses.org,https://www.instagram.com/collegehouses
www.coloradoriver.org,74-2631397,https://www.facebook.com/ColoradoRiverAlliance,Colorado River Alliance,"PO Box 50029,Austin,  78763",https://twitter.com/txcoloradoriver,512-498-1587,contact@coloradoriver.org,
www.code2college.org,81-2361556,https://www.facebook.com/code2college/,"Code2College, Inc.","19112 Leigh Lane,Pflugerville,  78660",https://twitter.com/code2college,917-589-0847,matt@code2college.org,https://www.instagram.com/code2college/
www.colinshope.org,30-0500004,https://www.facebook.com/pages/Colins-Hope/116177928420112,Colin's Hope,"3267 Bee Caves Rd,Austin,   78746-6700",https://www.twitter.com/colinshope,512-222-7591,info@colinshope.org,
www.cforr.org,20-0620714,https://www.facebook.com/communitiesforrecovery,Communities for Recovery,"4110 Guadalupe,Austin, Texas 78751",https://www.twitter.com/c4raustin,512-758-7686,emma.randles@cforr.org,https://www.instagram.com/communities4recovery
www.txdisabilities.org,74-2071160,https://www.facebook.com/TxDisabilities,Coalition of Texans with Disabilities,"1716 San Antonio St.,Austin, Texas 78701",https://twitter.com/txdisabilities,512-478-3366,wgreer@txdisabilities.org,
www.austincockerrescue.org,20-5647630,https://www.facebook.com/AustinCocker,Cocker Spaniel Rescue of Austin,"PO Box 27453,Austin,  78755",https://www.twitter.com/AustinCocker,512-527-9923,woof@austincockerrescue.org,https://www.instagram.com/AustinCocker
cliffordantonefoundation.org,47-3892136,https://www.facebook.com/CliffordAntoneFoundation/?fref=ts,Clifford Antone Foundation,"PO Box 6493,Austin, Texas 78762",https://twitter.com/Clifford_Antone,512-482-9748,santone8@gmail.com,https://www.instagram.com/cliffordantonefoundation/
www.ciscentraltexas.org,74-2369020,https://www.facebook.com/CommunitiesInSchoolsofCentralTexas,Communities In Schools of Central Texas,"3000 South IH-35,Austin, Texas 78704",https://twitter.com/ciscentraltx,512-462-9772,cmccollum@ciscentraltexas.org,
www.cleanairforce.org,74-2768391,https://www.facebook.com/CLEAN-AIR-Force-of-Central-Texas-60700478852/?ref=hl,CLEAN AIR Force of Central Texas,"P.O. Box 29295,Austin,  78755",https://twitter.com/,512-225-7780,sarah@cleanairforce.org,
www.healthygulf.org,72-1447742,https://www.facebook.com/healthygulf/,Gulf Restoration Network,"3715 S 1st Street,Austin, Texas 78704",https://twitter.com/HealthyGulf,504-525-2518,info@healthygulf.org,https://@healthygulf
www.friendsofbluehole.org,20-3415046,https://www.facebook.com/pages/Friends-of-Blue-Hole/771041309580827,Friends of Blue Hole,"PO Box 1601,Wimberley,  78676",,512-289-8166,info@friendsofbluehole.org,
flatx.org,74-2989060,https://www.facebook.com/librariesandarchivesTX/,Friends of Libraries and Archives of Texas,"1201 Brazos,Austin, Texas 78701",,512-463-5514,ssiwinski@tsl.texas.gov,
www.austinpowwow.net,74-2630318,https://www.facebook.com/GreatPromiseForAmericanIndians/,Great Promise for American Indians,"3710 Cedar St #19,Austin, Texas 78705",,512-371-0628,robert@austinpowwow.net,
www.harthtx.org,47-3604220,https://HARTHFoundation,HARTH Foundation,"3307 Sunset Cliff Rd,Burnet, Texas 78611",https://@harthtx,512-656-7698,sherrya@harthtx.org,https://@harthtx
hotlabrescue.org,74-2890332,https://www.facebook.com/HOTLab,Heart of Texas Lab Rescue,"P.O. Box 81821,Austin,  78708",https://twitter.com/HOTLabRescue,512-259-5810,hotlr@hotlabrescue.org,
www.myhaam.org,80-0147620,https://www.facebook.com/myhaam,Health Alliance for Austin Musicians,"3010 S. Lamar Blvd,Austin,  78704",https://www.twitter.com/myhaamÃ�Â¢Ã¯Â¿Â½Ã¯Â¿Â½,512-541-4226,alex@myhaam.org,
www.healingwithhorsesranch.org,45-2792151,https://www.facebook.com/HealingwithHorsesRanch,Healing with Horses Ranch,"10014 FM 973,Manor, Texas 78653",https://twitter.com/HHRanchTX,512-964-0360,healingwithhorsesranch@gmail.com,
www.emancipet.org,74-2913624,https://www.facebook.com/emancipet,Emancipet,"7010 Easy Wind Dr, Ste. 260,Austin, Texas 78752",https://twitter.com/emancipet,512-587-7729,kathleen.nobbe@emancipet.org,
www.headwaters.org,74-3020203,https://www.facebook.com/headwatersschool/,Headwaters School,"801 Rio Grande,Austin,  78701",https://twitter.com/headwaterschool,512-623-5419,k.wackman@headwaters.org,https://www.instagram.com/headwatersschool/
fansofwcras.com,46-4732266,https://www.facebook.com/FansOfWilliamsonCountyRegionalAnimalShelter,Fans of WCRAS,"1855 SE Inner Loop,Georgetown,  78626",,512-943-3817,carla@fansofwcras.org,
www.heartgift.org,74-2967809,https://www.facebook.com/HeartGiftAustin,HeartGift Foundation,"8015 Shoal Creek Blvd, Suite 207,Austin, Texas 78757",https://twitter.com/HeartGiftNews,512-560-0603,jhatch@heartgift.org,https://www.instagram.com/heartgiftfoundation/
www.haysfoodbank.org,74-2331781,https://www.facebook.com/HaysFoodBank,Hays County Food Bank,"220 Herndon St.,San Marcos, Texas 78666",https://twitter.com/haysfoodbank,512-392-8300,dblok@haysfoodbank.org,
www.hcwc.org,74-2020505,https://www.facebook.com/HCWCenter,Hays-Caldwell Women's Center,"P.O. Box 234,San Marcos,  78667-0234",https://twitter.com/HCWCenter,512-396-3404,hcunningham-kizer@hcwc.org,
www.handcentraltx.org,74-1888198,https://www.facebook.com/HANDofCentralTX?ref=hl,HAND,"1640B East 2nd Street #200,Austin, Texas 78702",https://twitter.com/HANDCentralTX,512-628-8187,cwethered@mealsonwheelscentraltexas.org,
www.harmonyarts.org,32-0002101,https://Facebook.com/harmonyschoolofcreativearts/,Harmony School of Creative Arts,"P.O. Box 1065,Marble Falls,  78654",,830-693-1791,info@harmonyarts.org,
blue-halo.org/,27-2274800,https://www.facebook.com/autismATX/,Haymerica Education dba Blue-Halo,"Blue Halo / The Capital Factory,Austin,  78701",,512-773-7947,lance@blue-halo.org,
www.sharinghappybirthdays.org,47-3134530,https://www.facebook.com/sharinghappybirthdays,Happy Birthdays,"1402 Chisholm Trail,Round Rock, Texas 78681",https://twitter.com/@ShareHappyBdays/,512-627-2729,suzanne@sharinghappybirthdays.org,
www.halfhelen.org,46-2808051,https://www.facebook.com/HalfHelen/,half Helen Foundation,"220 Foremost Drive,Austin,  78745",https://twitter.com/HalfHelen,512-299-1353,chelsea@halfhelen.org,https://www.instagram.com/halfhelen
www.hairtostay.org,45-3419887,https://www.facebook.com/HairToStay2,HairToStay,"5804 Shoal Creek Blvd,Austin, Texas 78757-3124",,512-777-8762,patsy@hairtostay.org,
www.faithinactiongt.org,20-3414707,https://www.facebook.com/faithinactiongt,Faith in Action Georgetown,"PO Box 743,Georgetown,  78627",,512-868-9544,director@faithinactiongt.org,
www.familyeldercare.org,74-2286387,https://www.facebook.com/familyeldercare,Family Eldercare,"1700 Rutherford Lane,Austin, Texas 78754",https://twitter.com/familyeldercare,512-450-0844,bmcpherson@familyeldercare.org,
www.helpcenterofaustin.org,74-2438629,https://www.facebook.com/HELP-Center-of-Austin-155709367795286/,H.E.L.P.,"2908-B East Howard Lane,MANOR, Texas 78653",https://twitter.com/HorseEmpowered,512-413-4371,director@helpcenterofaustin.org,https://instagram.com/h.e.l.p._horse_empowered/
familiesinnature.org,47-1614599,https://www.facebook.com/familiesinnature.org/,Families in Nature,"4610 Shoalwood Ave,Austin, Texas 78756",https://twitter.com/familiesnnature,512-710-7346,heather@familiesinnature.org,https://www.instagram.com/familiesinnature/
www.eackids.org,74 -1646824,https://www.facebook.com/ExtendACareATX,Extend-A-Care for Kids,"55 North IH 35,Austin, Texas 78702",https://twitter.com/EACATX,512-472-9402,jgarcia@eackids.org,
www.family-crisis-center.org,74-2304542,https://www.facebook.com/fcc.staff.7,Family Crisis Center,"P.O. Box 736,Bastrop,  78602",,512-321-7760,sherrym@familycrisiscenter.us,
www.exceptionalgeorgetown.org,74-2786718,https://www.facebook.com/Exceptional-Georgetown-304078493112788/?ref=aymt_homepage_panel,Exceptional Georgetown Alliance,"PO Box 3000, #172,Georgetown,  78627",https://twitter.com/search?q=EGA_TX&src=typd,512-864-2828,exceptionalgeorgetown@gmail.com,
exploreaustin.org/,20-5496495,https://www.facebook.com/exploreaustin,Explore Austin,"2121 E. Cesar Chavez,Austin, Texas 78702",https://twitter.com/Explore_Austin,512-320-8899,info@exploreaustin.org,https://www.instagram.com/explore_austin/
www.equalitytexasfoundation.org/,74-2569542,https://www.facebook.com/EqualityTexas,Equality Texas Foundation,"PO Box 2340	,Austin,  78768",https://twitter.com/equalitytexas,512-474-5475,collin.acock@equalitytexas.org,https://www.instagram.com/equalitytexas/
www.eremos.org,74-2784171,https://www.facebook.com/EremosAustin?ref=hl,"Eremos, a Center of Contemplative Life","6210 Adel Cove,Austin, Texas 78749",,512-531-9594,diannaamorde@eremos.org,
www.efcst.org,76-0415338,https://www.facebook.com/texasepilepsy,Epilepsy Foundation Central & South Texas,"8505 Cross Park Dr.,Austin, Texas 78754",https://twitter.com/efcst,512-876-8471,lee@efcst.org,https://www.instagram.com/explore/locations/840529304/epilepsy-foundation-central-south-texas/
www.esquinatangoaustion.com,26-1091974,https://www.facebook.com/esquinatangoatx?fref=ts&ref=br_tf,Esquina Tango,"209 Pedernales Street,Austin, Texas 78702",https://@EsquinaTangoATX,512-524-2772,info@esquinatangoaustin.com,https://esquinatango
www.equaljusticecenter.org,74-3003521,https://www.facebook.com/pages/Equal-Justice-Center/136972929722688?ref=br_tf,Equal Justice Center,"510 South Congress Ave,Austin, Texas 78704",,512-474-0007,WorkplaceJustice@equaljusticecenter.org,
www.optionsforall.org,83-0471805,https://www.facebook.com/ECOATX/,Employment & Community Options,"500 E Whitestone Blvd.,Cedar Park,  78613",https://CEOofECO,512-674-9304,nbatman@optionsforall.org,
www.gotraustin.org,26-2614372,https://www.facebook.com/GOTRaustin,Girls on the Run of Austin,"PO Box 200594,Austin,  78720",,512-914-9056,alicia.henderson@girlsontherun.org,
www.ensembleviii.org,27-4287545,https://www.facebook.com/EnsembleVIII,Ensemble VIII,"3300 Bee Caves Road,Austin,  78746",https://twitter.com/EnsembleVIII,512-585-3095,tjs12454@gmail.com,
https://girlsintech.org,45-4106759,https://www.facebook.com/groups/56988264574/,Girls In Tech ,"180 Sansome Street, 2nd Floor,San Francisco, California 94104",https://@girlsintech,408-768-8736,wenhowel@cisco.com,https://www.instagram.com/girlsintech.global/
www.giftingcare.org,27-5471213,https://www.facebook.com/Giftingcare,Gifting Care,",  ",,512-846-2683,ycarroll@arribascientific.com,
www.gsdrescuectx.com/,90-0483079,https://www.facebook.com/gsdrescuectx,German Shepherd Rescue Central Texas,"PO Box 1578,Dripping Springs,  78620",https://twitter.com/GSDrescueCTX,512-961-4728,hamble@sbcglobal.net,
girlforward.org,45-2987277,https://Facebook.com/GirlForwardAustin,GirlForward,"PO Box 607516,Chicago,  60660",https://twitter.com/girlforward,773-856-0598,info@girlforward.org,https://girlforwardgram
www.getupproject.org,45-4931906,https://www.facebook.com/GetUpProject?ref=hl,Get Up Project,"PO Box 552,Georgetown,  78627",,512-466-1455,gadominguez77@gmail.com,
www.georgetownartcentertx.org/,26-1464572,https://www.facebook.com/GeorgetownArtWorks,Georgetown Art Works/Georgetown Art Center,"816 South Main Street,Georgetown, Texas 78626",,512-930-2583,mari@maricpa.com,
georgetownheritagesociety.org,74-2039598,https://www.facebook.com/GeorgetownHeritageSociety,Georgetown Heritage Society,"PO Box 1265,Georgetown,  78627",,512-869-8597,georgetownhs@verizon.net,
www.georgetownanimaloutreach.org,74-2965696,https://www.facebook.com/GeorgetownAnimalOutreach/,Georgetown Animal Outreach,"PO Box 1684,Georgetown,  78627",,512-818-5773,txcodigirl@gmail.com,
gazellefoundation.org,20-5456080,https://facebook.com/gazellefoundation,Gazelle Foundation,"PO Box 1487 ,Austin,  78767",https://twitter.com/GZLFoundation,512-487-7992,info@gazellefoundation.org,
www.gsctx.org,74-1109644,https://www.facebook.com/GSCTX,Girl Scouts of Central Texas,"12012 Park Thirty-Five Circle,Austin, Texas 78753",,512-490-2323,scottd@gsctx.org,
www.girlsempowermentnetwork.org,74-2837732,https://www.facebook.com/GirlsEmpowermentNetwork/,GENaustin,"PO Box 3122,Austin,  78764",https://www.twitter.com/Girls_EN,512-808-4044,elena@girlsempowermentnetwork.org,
www.frontlinefaithproject.org,20-5425406,https://www.facebook.com/FrontlineFaithProject,Frontline Faith Project,"P.O. Box 341991,Austin,  78734",https://twitter.com/frontlinefaith,512-965-4449,info@frontlinefaithproject.org,
frontsteps.org,74-2824054,https://www.facebook.com/FrontSteps,Front Steps,"500 E. 7th Street,Austin, Texas 78701",https://twitter.com/Frontsteps,512-305-4107,kklotz@frontsteps.org,
www.fuseboxfestival.com,26-3676365,https://www.facebook.com/FuseboxFestival,Fusebox,"2023 E. Cesar Chavez,Austin, Texas 78702",https://twitter.com/fuseboxfestival,512-800-3066,brad@fuseboxfestival.com,https://www.instagram.com/fuseboxfestival/
www.freshchefssociety.org/,46-0678278,https://www.freshchefssociety.org/,Fresh Chefs Society ,"1601 E. 5th Street, Suite 105 ,Austin, Texas 78702",,512-537-5954,info@freshchefssociety.org,
friendsofaac.org,20-5687086,https://www.facebook.com/friendsofaac.org,Friends of Austin Animal Center,"P.O. Box 297,Austin,  78756",https://www.twitter.com/aacfriends,773-469-8514,info@friendsofaac.org,
www.ausslcfriends.org,74-1484342,https://www.facebook.com/ausslcfriends,Friends of Austin State Supported Living Center,"2203 West 35th Street,Austin,  78703",,512-374-6048,friends@ausslcfriends.org,
www.forkliftdanceworks.org,01-0812720,https://www.facebook.com/pages/Forklift-Danceworks/14396613585,Forklift Danceworks,"2023 E Cesar Chavez,Austin, Texas 78702",https://twitter.com/ForkliftDance,512-633-4974,info@forkliftdanceworks.org,
fosterangelsctx.org,27-1024497,https://www.facebook.com/pages/Foster-Angels-of-Central-Texas/157413924285745,Foster Angels of Central Texas,"PO Box 152575,Austin,  78715",https://twitter.com/FosterAngels,512-732-2329,tania@fosterangelsctx.org,
www.foundationhomeless.org,74-2525249,https://www.facebook.com/pages/Foundation-for-the-Homeless/43830806894?ref=ts,Foundation for the Homeless,"PO Box 28006,Austin,  78755",https://twitter.com/forthehomeless,512-615-6869,accounting@foundationhomeless.org,
