Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.housethehomeless.org,74-2616644,https://www.facebook.com/UniversalLivingWage,HOUSE THE HOMELESS,"PO BOX 2312,AUSTIN,  78768",https://twitter.com/universalivwage,512-796-4366,BLYTHEPLUNKETT@AOL.COM,
www.thehorselink.org,45-5234912,https://www.facebook.com/AustinHorseLink?fref=ts,HorseLink,"PO Box 300571,Austin,  78703",https://twitter.com/HorselinkInfo,512-360-8499,info@thehorselink.org,https://instagram.com/thehorselink
www.hopehouseaustin.org,74-1551417,https://www.facebook.com/hopehouseaustin,Hope House of Austin,"PO Box 457,Liberty Hill,  78642",,512-864-4788,eschulze@hopehouseaustin.org,
www.hope4minds.org,32-0351208,https://www.facebook.com/hope4jd,HOPE4MINDS,"9600 Escarpment Blvd., Suite 745-24,Austin,  78749",https://twitter.com/hope4minds,512-845-1466,ronda@hope4minds.org,
www.hope4austin.org,47-3370326,https://www.facebook.com/Hope4Austin/,HopeAustin,"13809 Research Blvd. Suite 810,Austin,  78750",,512-788-0978,Monica@Hope4Austin.org,https://www.instagram.com/hope4austin/
www.hopealliancetx.org,74-2277114,https://www.facebook.com/hopealliance,Hope Alliance,"1011 Gattis School Rd. Ste 106,Round Rock, Texas 78664",,512-485-2318,melinda.biggs@hopealliancetx.org,
www.helpinghandhome.org,74-1144638,https://www.facebook.com/helpinghandhome,Helping Hand Home for Children,"3804 Avenue B,Austin, Texas 78751",https://twitter.com/helpinghandhome,512-600-7897,jfreeman@helpinghandhome.org,
www.helpourwounded.org,27-1607659,https://www.facebook.com/helpourwounded.HOW,Help Our Wounded,"402 W. Palm Valley Blvd.,Round Rock,  78664",,512-750-9722,rosie@helpourwounded.org,
www.heroeslodge.org,46-5442062,https://www.facebook.com/heroeslodge.austin,Heroes Lodge Project,"1000 Brazos,Austin, Texas 78701",https://www.twitter.com/heroes_lodge,512-470-3021,info@heroeslodge.org,https://www.instagram.com/heroes_lodge
heroesnightout.org,80-0243988,https://www.facebook.com/HeroesNightOut/,"Heroes Night Out,Inc","1150 S Bell Blvd,Cedar Park, Texas 78613",https://twitter.com/HNOVRC,512-986-7660,wes@heroesnightout.org,
